time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,station,latitude,longitude,elevation
2024-01-01,26.5,21.6,32.2,0.7,,118.0,6.3,,1011.4,,86840,-21.6656,-49.7344,459.0
2024-01-01,24.9,22.1,30.6,9.8,,3.0,5.1,,1011.2,,86841,-21.1328,-48.8403,525.0
2024-01-01,24.4,21.0,28.7,9.9,,226.0,4.6,,1011.7,,86842,-21.3383,-48.1139,544.0
2024-01-01,24.9,19.7,31.2,0.6,,119.0,4.9,,1011.6,,86843,-21.8556,-48.8,492.0
2024-01-01,22.3,19.5,27.1,1.2,,282.0,4.9,,1014.4,,86845,-21.98,-47.8836,863.0
2024-01-01,20.1,18.2,23.5,1.7,,64.0,2.9,,1014.7,,86846,-21.9178,-46.3828,1150.0
2024-01-01,20.4,18.1,23.7,12.2,,96.0,6.9,,1014.5,,86848,-21.5667,-45.4044,925.0
2024-01-01,18.2,16.7,19.8,17.7,,94.0,11.4,,1016.0,,86849,-21.1061,-44.2506,991.0
2024-01-01,16.2,14.7,18.5,20.8,,97.0,13.9,,1018.7,,86850,-21.2167,-43.7667,1155.0
2024-01-01,16.9,15.6,17.8,23.9,,77.0,8.4,,1016.8,,86851,-21.77,-43.3642,950.0
2024-01-01,21.9,20.1,23.2,5.0,,226.0,11.0,,1014.6,,86853,-21.1011,-41.0389,80.0
2024-01-01,21.8,20.7,23.0,17.8,,29.0,2.7,,1015.0,,86854,-21.5875,-41.9583,35.0
2024-01-01,22.9,21.3,25.8,12.6,,173.0,6.4,,1015.5,,86855,-21.7147,-41.3442,25.0
2024-01-01,24.8,20.5,31.0,14.9,,43.0,10.1,,1010.2,,86857,-22.5333,-55.5333,650.0
2024-01-01,26.1,21.5,31.7,16.3,,172.0,7.2,,1009.9,,86858,-22.1939,-54.9114,469.0
2024-01-01,25.9,22.2,33.2,15.4,,262.0,6.2,,1010.1,,86859,-22.8572,-54.6056,379.0
2024-01-01,26.8,23.0,33.5,2.7,,5.0,7.8,,1009.7,,86860,-22.3,-53.8167,373.0
2024-01-01,27.4,23.2,32.5,0.5,,238.0,9.0,,1010.1,,86861,-22.6394,-52.8903,362.0
2024-01-01,27.5,22.0,33.7,0.1,,78.0,13.1,,1010.2,,86862,-22.6581,-52.1344,311.0
2024-01-01,27.5,21.2,33.2,0.0,,97.0,6.1,,1010.1,,86863,-22.1167,-51.4,436.0
2024-01-01,26.6,20.2,34.0,0.0,,149.0,5.8,,1010.9,,86864,-22.3725,-50.9742,350.0
2024-01-01,24.9,19.0,31.7,0.1,,109.0,5.7,,1012.2,,86865,-22.3167,-49.0667,550.0
2024-01-01,25.8,20.2,32.7,0.1,,133.0,13.2,,1019.2,,86866,-22.9486,-49.8942,448.0
2024-01-01,25.7,20.5,32.0,0.0,,111.0,13.0,,1012.0,,86867,-22.4708,-48.5569,543.0
2024-01-01,25.0,20.0,31.2,0.0,,172.0,10.1,,1012.2,,86868,-22.7028,-47.4564,571.0
2024-01-01,17.0,14.5,21.5,5.4,,76.0,4.8,,1016.4,,86870,-22.8617,-46.0431,660.0
2024-01-01,18.3,16.7,21.0,4.4,,0.0,0.0,,1016.4,,86871,-22.3142,-45.3731,1276.0
2024-01-01,16.5,13.7,22.0,2.1,,347.0,5.6,,1016.2,,86872,-22.75,-45.6039,1580.0
2024-01-01,18.2,16.2,21.6,5.0,,184.0,7.1,,1014.1,,86873,-22.3961,-44.9617,1040.0
2024-01-01,20.7,18.7,22.5,3.6,,77.0,7.4,,1015.8,,86874,-22.4511,-44.4447,452.0
2024-01-01,23.3,21.4,25.6,0.4,,207.0,8.3,,1015.3,,86877,-22.5833,-43.2667,33.0
2024-01-01,25.4,22.3,29.3,0.0,,67.0,8.5,,1014.7,,86878,-22.8,-43.6833,34.0
2024-01-01,19.1,17.1,21.9,0.2,,89.0,23.7,,1015.1,,86887,-22.9883,-43.1906,980.0
2024-01-01,17.1,15.0,19.0,5.2,,85.0,4.9,,1017.2,,86888,-22.4489,-42.9872,980.0
2024-01-01,17.2,14.5,19.6,4.8,,91.0,7.5,,1017.4,,86889,-22.3331,-42.6772,1046.0
2024-01-01,23.0,21.3,26.2,12.0,,126.0,9.5,,1015.5,,86890,-22.0417,-41.0519,4.0
2024-01-01,24.2,22.5,27.2,0.0,,71.0,9.8,,1016.2,,86892,-22.9761,-42.0214,4.0
2024-01-01,26.0,21.6,35.0,12.4,,45.0,8.0,,1009.6,,86894,-23.0025,-55.3294,431.0
2024-01-01,24.1,20.6,32.2,8.9,,5.0,0.2,,1010.1,,86895,-23.9669,-55.0242,402.0
2024-01-01,25.9,21.7,32.0,4.6,,187.0,5.9,,1010.0,,86896,-23.4494,-54.1817,336.0
2024-01-01,26.6,23.2,31.2,0.9,,52.0,10.4,,1010.4,,86897,-23.3903,-53.6597,385.0
2024-01-01,27.2,21.7,33.0,0.0,,353.0,8.3,,1010.4,,86898,-23.3592,-52.9319,381.0
2024-01-01,24.4,18.2,30.7,0.0,,125.0,15.0,,1012.5,,86901,-23.4153,-50.5778,668.0
2024-01-01,23.8,18.0,29.7,0.0,,275.0,12.9,,1012.5,,86902,-23.7731,-50.1806,930.0
2024-01-01,24.5,18.3,31.2,0.0,,95.0,14.9,,1012.7,,86903,-23.5053,-49.9464,522.0
2024-01-01,22.7,18.0,29.0,0.0,,237.0,12.4,,1013.3,,86904,-23.0997,-48.9456,725.0
2024-01-01,22.6,17.7,29.7,0.0,,120.0,13.5,,1013.9,,86905,-23.9814,-48.8853,707.0
2024-01-01,22.5,17.6,29.3,0.0,,129.0,14.7,,1014.4,,86906,-23.8517,-48.1644,644.0
2024-01-01,23.3,18.2,29.5,0.0,,98.0,2.8,,1013.7,,86907,-23.4256,-47.5853,609.0
2024-01-01,21.5,17.3,27.7,0.5,,111.0,16.3,,1015.0,,86910,-23.4964,-46.62,792.0
2024-01-01,21.2,18.5,24.7,0.7,,55.0,12.0,,1015.3,,86911,-23.0419,-45.5203,571.0
2024-01-01,24.2,22.3,27.2,2.7,,8.0,10.2,,1015.2,,86913,-23.2233,-44.7267,4.0
2024-01-01,24.6,22.4,27.1,1.8,,92.0,23.4,,1014.9,,86914,-23.05,-43.6,10.0
2024-01-01,25.6,21.7,30.9,0.1,,55.0,11.4,,1010.8,,86916,-24.5358,-54.0197,392.0
2024-01-01,24.4,18.2,29.9,0.0,,95.0,10.2,,1011.9,,86919,-24.4372,-51.9631,654.0
2024-01-01,20.8,16.0,27.3,0.0,,76.0,14.6,,1015.0,,86921,-24.7894,-49.9997,1007.0
2024-01-01,20.3,17.1,27.0,4.0,,263.0,3.2,,1016.2,,86922,-24.9631,-48.4164,667.0
2024-01-01,25.7,23.5,28.7,0.3,,80.0,10.1,,1014.2,,86923,-24.6717,-47.5461,3.0
2024-01-01,27.0,20.7,33.7,0.0,,177.0,6.6,,1009.7,,86925,-25.6017,-54.4842,231.0
2024-01-01,26.0,20.2,32.7,0.0,,94.0,8.7,,1010.5,,86926,-25.7217,-53.7481,346.0
2024-01-01,25.0,19.2,31.1,0.0,,41.0,3.8,,1010.8,,86927,-25.6947,-53.0944,520.0
2024-01-01,19.4,15.1,25.2,0.8,,226.0,7.6,,1014.7,,86929,-25.5658,-51.0894,1260.0
2024-01-01,23.1,16.4,30.0,0.0,,109.0,10.6,,1013.4,,86930,-25.0133,-50.8544,808.0
2024-01-01,23.9,19.2,29.0,5.1,,60.0,3.6,,1014.0,,86934,-25.5089,-48.8086,59.0
2024-01-01,24.2,19.6,28.6,0.0,,230.0,8.9,,1011.3,,86936,-26.2864,-53.6328,810.0
2024-01-01,23.5,17.0,29.6,0.0,,47.0,8.4,,1011.3,,86937,-26.7769,-53.5044,665.0
2024-01-01,22.7,17.7,28.5,0.1,,49.0,6.2,,1011.1,,86938,-26.4072,-52.8506,960.0
2024-01-01,21.8,16.1,29.0,0.0,,37.0,11.7,,1012.7,,86939,-26.4172,-52.3489,980.0
2024-01-01,23.0,18.0,28.0,0.4,,89.0,7.8,,1012.0,,86940,-26.9389,-52.3983,889.0
2024-01-01,19.9,15.7,25.6,0.7,,61.0,9.7,,1015.0,,86941,-26.3986,-51.3544,1018.0
2024-01-01,21.9,17.7,28.0,0.1,,81.0,10.7,,1014.6,,86942,-26.3936,-50.3633,808.0
2024-01-01,20.5,16.7,26.2,0.4,,30.0,6.9,,1014.5,,86943,-26.8194,-50.8353,952.0
2024-01-01,21.5,17.5,27.5,2.3,,75.0,7.7,,1015.3,,86944,-26.9375,-50.1464,592.0
2024-01-01,23.6,21.0,27.1,2.2,,63.0,4.1,,1015.1,,86946,-26.9164,-49.2683,87.0
2024-01-01,24.0,20.6,27.5,3.3,,17.0,7.0,,1015.1,,86947,-26.0814,-48.6417,2.0
2024-01-01,22.6,20.2,25.0,2.8,,52.0,7.2,,1015.4,,86948,-26.9508,-48.7619,18.0
2024-01-01,25.2,19.3,30.6,0.0,,92.0,9.6,,1010.9,,86950,-27.8903,-54.4797,276.0
2024-01-01,24.9,19.2,31.5,0.0,,102.0,5.4,,1011.0,,86951,-27.3956,-53.4294,490.0
2024-01-01,25.1,17.7,31.6,0.0,,131.0,5.9,,1011.0,,86952,-27.85,-53.7833,550.0
2024-01-01,23.4,16.5,29.7,0.0,,91.0,7.4,,1011.6,,86953,-27.92,-53.3175,642.0
2024-01-01,22.4,16.7,28.1,0.0,,38.0,6.9,,1012.5,,86954,-27.6603,-52.3064,765.0
2024-01-01,22.7,17.5,28.6,0.3,,53.0,11.9,,1013.3,,86955,-27.1694,-51.5589,776.0
2024-01-01,20.8,16.5,27.6,0.5,,48.0,14.4,,1014.4,,86956,-27.2886,-50.6042,982.0
2024-01-01,21.9,18.6,28.0,3.9,,274.0,5.0,,1014.9,,86957,-27.4183,-49.6467,484.0
2024-01-01,24.3,20.8,27.4,1.1,,358.0,14.6,,1015.4,,86958,-27.6,-48.6167,2.0
2024-01-01,25.6,19.5,31.7,0.0,,140.0,6.7,,1010.7,,86960,-28.6494,-56.0156,83.0
2024-01-01,25.8,18.7,33.2,0.0,,123.0,8.6,,1010.8,,86961,-28.4172,-54.9625,245.0
2024-01-01,23.6,16.2,31.0,0.0,,360.0,9.9,,1011.4,,86962,-28.6036,-53.6736,432.0
2024-01-01,23.2,17.2,29.6,0.3,,71.0,11.9,,1011.9,,86963,-28.2294,-52.4039,684.0
2024-01-01,22.1,15.0,29.2,0.0,,91.0,13.9,,1012.4,,86964,-28.8536,-52.5417,667.0
2024-01-01,22.5,16.6,29.1,0.0,,37.0,10.9,,1012.6,,86965,-28.2219,-51.5122,842.0
2024-01-01,19.9,14.2,26.7,0.0,,22.0,13.1,,1013.9,,86966,-28.5136,-50.8828,986.0
2024-01-01,16.8,12.6,24.2,2.1,,41.0,20.0,,1015.4,,86967,-28.7514,-50.0583,1244.0
2024-01-01,13.4,10.0,18.7,5.2,,332.0,23.8,,1017.3,,86968,-28.1264,-49.4792,1810.0
2024-01-01,17.5,12.7,23.0,5.7,,356.0,3.9,,1016.1,,86969,-28.2756,-49.9344,1410.0
2024-01-01,23.7,18.6,30.0,2.0,,93.0,3.9,,1014.7,,86970,-28.5325,-49.3156,48.0
2024-01-01,23.1,19.5,26.2,1.6,,58.0,8.3,,1015.2,,86971,-28.9314,-49.4981,12.0
2024-01-01,24.1,20.7,27.2,0.4,,54.0,24.4,,1015.0,,86972,-28.6042,-48.8133,52.0
2024-01-01,24.0,17.2,30.0,0.0,,114.0,9.0,,1011.6,,86973,-29.8425,-57.0825,62.0
2024-01-01,23.8,17.2,30.2,0.0,,119.0,7.2,,1012.0,,86975,-29.7117,-55.5261,121.0
2024-01-01,23.8,16.0,31.7,0.0,,138.0,4.8,,1011.5,,86976,-29.1914,-54.8856,394.0
2024-01-01,22.9,16.1,29.7,0.2,,116.0,7.9,,1012.7,,86977,-29.7,-53.7,95.0
2024-01-01,22.7,15.2,29.6,0.0,,105.0,11.0,,1013.2,,86978,-29.8733,-52.3825,111.0
2024-01-01,22.0,16.5,29.0,0.3,,77.0,10.6,,1013.1,,86979,-29.1672,-51.5347,640.0
2024-01-01,19.8,14.5,25.0,1.8,,40.0,11.2,,1013.9,,86980,-29.3689,-50.8275,830.0
2024-01-01,23.6,20.5,27.6,0.4,,36.0,11.6,,1015.3,,86981,-29.3503,-49.7331,5.0
2024-01-01,22.7,15.7,30.7,0.0,,113.0,7.8,,1011.4,,86982,-30.3686,-56.4372,124.0
2024-01-01,21.1,14.5,27.7,0.0,,111.0,8.6,,1013.6,,86983,-30.8333,-55.6,328.0
2024-01-01,23.6,16.7,29.7,0.0,,92.0,9.6,,1012.8,,86984,-30.3414,-54.3108,126.0
2024-01-01,22.4,15.7,28.5,0.0,,87.0,10.7,,1012.7,,86985,-30.9925,-54.8153,170.0
2024-01-01,20.5,13.7,27.7,0.0,,91.0,12.6,,1013.8,,86986,-30.5478,-53.4675,450.0
2024-01-01,23.2,18.1,29.5,0.0,,102.0,17.9,,1013.6,,86988,-30.05,-51.1667,47.0
2024-01-01,21.5,15.0,27.0,0.3,,77.0,3.1,,1014.6,,86989,-30.8106,-51.8347,108.0
2024-01-01,23.2,21.5,25.0,0.0,,7.0,0.1,,1014.5,,86990,-30.0097,-50.1353,1.0
2024-01-01,21.6,15.2,28.2,0.0,,83.0,13.6,,1013.8,,86992,-31.3478,-54.0133,230.0
2024-01-01,19.5,14.0,26.2,0.0,,84.0,17.1,,1014.0,,86993,-31.4058,-52.7011,464.0
2024-01-01,23.1,20.7,26.0,0.0,,70.0,25.9,,1015.1,,86994,-31.2478,-50.9056,10.0
2024-01-01,22.2,19.4,24.8,0.0,,77.0,18.9,,1015.4,,86995,-32.0333,-52.1,3.0
2024-01-01,20.3,14.2,24.6,0.4,,68.0,11.7,,1015.4,,86996,-32.5542,-53.3764,47.0
2024-01-01,19.8,14.6,23.7,0.7,,52.0,21.1,,1016.0,,86998,-33.7417,-53.3714,26.0
2024-01-01,8.4,4.4,13.3,7.1,,31.0,4.4,,1014.8,,87007,-22.1,-65.6,3462.0
2024-01-01,28.8,24.4,35.1,22.2,,287.0,7.2,,1005.7,,87016,-23.15,-64.3167,357.0
2024-01-01,31.2,23.0,34.5,7.1,,71.0,6.2,,1007.6,,87022,-22.65,-63.8167,450.0
2024-01-01,26.4,20.7,32.3,3.0,,35.0,8.7,20.4,1012.8,,87046,-24.3833,-65.0833,921.0
2024-01-01,20.8,18.2,28.8,0.0,,40.0,8.9,,1015.2,,87047,-24.85,-65.4833,1238.0
2024-01-01,31.2,24.8,36.0,3.1,,75.0,7.9,,1007.3,,87065,-24.1667,-62.9,205.0
2024-01-01,34.2,21.4,40.0,0.9,,82.0,8.2,,1007.7,,87078,-24.7,-60.5833,130.0
2024-01-01,26.6,21.2,32.9,0.0,,113.0,8.3,,1009.8,,87097,-25.7333,-54.4667,270.0
2024-01-01,24.8,21.4,32.7,9.5,,217.0,11.1,,1008.7,,87121,-26.85,-65.1,440.0
2024-01-01,25.0,22.0,29.3,19.3,,77.0,9.6,,1009.5,,87129,-27.7667,-64.3,198.0
2024-01-01,26.4,20.8,32.6,0.0,,130.0,8.6,,1009.9,,87148,-26.7333,-60.4833,91.0
2024-01-01,26.1,22.6,36.4,2.0,,104.0,11.3,,1008.9,,87149,-26.8167,-60.45,91.0
2024-01-01,26.5,21.2,32.6,0.0,,158.0,8.0,,1009.6,,87155,-27.45,-59.05,53.0
2024-01-01,28.1,22.9,33.3,0.3,,135.0,9.7,,1008.6,,87162,-26.2,-58.2333,59.0
2024-01-01,23.6,17.4,28.6,0.1,,69.0,11.8,,1012.8,,87163,-26.25,-53.15,815.0
2024-01-01,25.9,21.0,31.4,0.0,,146.0,11.2,,1009.8,,87166,-27.45,-58.7667,62.0
2024-01-01,28.1,22.2,33.6,0.0,,121.0,8.6,,1009.5,,87178,-27.3667,-55.9667,131.0
2024-01-01,26.2,18.0,34.2,0.1,,125.0,12.2,,1009.7,,87211,-28.0667,-67.5667,1201.0
2024-01-01,23.3,18.4,29.2,2.2,,199.0,16.5,,1011.4,,87213,-29.2333,-67.4333,945.0
2024-01-01,24.9,20.9,37.8,1.0,,246.0,9.8,,1009.3,,87217,-29.3833,-66.8167,438.0
2024-01-01,29.7,24.3,30.2,3.6,,22.0,14.3,37.0,1008.4,,87222,-28.6,-65.7667,454.0
2024-01-01,24.2,18.9,33.2,11.9,,80.0,6.6,,1011.6,,87244,-29.9,-63.6833,341.0
2024-01-01,23.2,19.3,31.3,2.0,,133.0,7.2,,1011.4,,87257,-29.8833,-61.95,87.0
2024-01-01,24.1,19.6,28.8,0.5,,128.0,10.8,,1011.0,,87270,-29.1833,-59.7,48.0
2024-01-01,24.3,18.5,30.4,0.0,,125.0,13.3,29.6,1011.4,,87289,-29.6833,-57.15,69.0
2024-01-01,23.6,17.8,30.8,0.0,,116.0,12.4,,1013.2,,87305,-30.25,-68.75,1165.0
2024-01-01,27.5,21.5,36.5,0.2,,165.0,19.3,,1009.0,,87311,-31.5667,-68.8667,597.0
2024-01-01,29.4,21.0,28.8,16.0,,147.0,14.7,,1011.7,,87320,-30.3667,-66.2833,467.0
2024-01-01,23.4,19.4,30.6,9.6,,60.0,12.8,,1011.6,,87322,-31.3333,-66.6,658.0
2024-01-01,24.6,18.1,34.9,4.1,,334.0,5.0,,1011.0,,87328,-31.95,-65.1333,561.0
2024-01-01,22.9,16.8,31.0,43.9,,146.0,9.5,22.2,1012.0,,87344,-31.3167,-64.2167,484.0
2024-01-01,24.7,17.5,32.3,72.9,,54.0,9.4,,1011.6,,87345,-31.4,-64.1833,426.0
2024-01-01,23.7,17.9,30.3,2.3,,78.0,9.9,,1011.9,,87347,-31.45,-64.2667,502.0
2024-01-01,23.3,17.5,31.4,0.0,,104.0,7.9,,1012.1,,87349,-31.6667,-63.8833,338.0
2024-01-01,23.6,18.3,28.5,0.0,,125.0,7.8,,1011.9,,87371,-31.7,-60.8167,17.0
2024-01-01,23.2,17.9,29.2,0.0,,286.0,6.3,,1011.6,,87374,-31.7833,-60.4833,74.0
2024-01-01,23.8,18.7,29.6,0.1,,135.0,10.7,,1011.7,,87393,-30.2667,-57.65,53.0
2024-01-01,23.0,18.1,33.4,0.0,,72.0,7.9,,1012.3,,87395,-31.3,-58.0167,35.0
2024-01-01,18.9,9.4,28.3,0.0,,75.0,8.8,,1014.1,,87405,-32.6,-69.3333,1844.0
2024-01-01,23.4,15.4,31.1,0.0,,35.0,11.6,,1012.4,,87412,-33.7667,-69.0333,940.0
2024-01-01,26.9,19.1,34.0,0.0,,184.0,11.2,,1010.2,,87416,-33.0833,-68.4167,653.0
2024-01-01,26.2,18.7,33.5,0.2,,37.0,8.3,25.9,1009.7,,87418,-32.8333,-68.7833,705.0
2024-01-01,25.9,16.4,30.2,0.0,,34.0,12.0,,1012.7,,87420,-32.8833,-68.85,827.0
2024-01-01,24.9,16.1,34.1,0.0,,107.0,12.5,,1010.4,,87436,-33.2667,-66.35,710.0
2024-01-01,21.9,13.8,31.7,1.0,,28.0,7.0,,1012.4,,87448,-33.7333,-65.3833,485.0
2024-01-01,26.5,14.6,28.5,0.0,,134.0,12.9,,1011.8,,87453,-33.1167,-64.2333,420.0
2024-01-01,22.7,15.4,30.6,0.0,,14.0,5.9,,1011.9,,87467,-32.7,-62.15,110.0
2024-01-01,23.4,18.2,28.7,0.2,,59.0,8.4,24.1,1011.7,,87480,-32.9167,-60.7833,25.0
2024-01-01,23.7,18.5,29.0,1.6,,46.0,8.9,,1012.4,,87497,-33.0,-58.6167,23.0
2024-01-01,20.1,12.0,28.2,0.0,,62.0,6.3,,1012.7,,87506,-35.5,-69.5833,1426.0
2024-01-01,23.7,15.5,32.2,0.0,,106.0,12.1,,1010.7,,87509,-34.5833,-68.4,745.0
2024-01-01,20.0,14.7,27.5,6.5,,33.0,2.0,,1012.8,,87532,-35.7,-63.75,139.0
2024-01-01,21.3,13.2,29.2,0.0,,341.0,1.7,,1012.4,,87534,-34.1333,-63.3667,136.0
2024-01-01,21.3,17.1,26.2,8.9,,106.0,10.5,,1013.2,,87544,-35.8667,-61.9,87.0
2024-01-01,21.8,13.8,28.1,0.0,,104.0,5.7,,1011.8,,87548,-34.55,-60.9167,82.0
2024-01-01,22.7,17.7,26.5,0.8,,76.0,10.7,,1012.9,,87550,-35.45,-60.8833,76.0
2024-01-01,23.9,20.0,28.6,3.7,,75.0,14.0,,1012.9,,87553,-34.45,-58.5833,3.0
2024-01-01,21.3,16.5,27.0,0.0,,97.0,10.0,,1013.8,,87563,-36.0667,-59.1,38.0
2024-01-01,24.3,20.2,28.7,5.0,,64.0,11.5,,1013.1,,87571,-34.6,-58.6,18.0
2024-01-01,22.9,19.3,27.7,4.3,,61.0,11.9,,1013.2,,87572,-34.5667,-58.7833,28.0
2024-01-01,23.0,20.3,26.4,1.8,,62.0,13.5,,1013.3,,87574,-34.6833,-58.65,30.0
2024-01-01,24.1,19.9,28.2,1.2,,74.0,10.8,,1013.1,,87576,-34.8167,-58.5333,20.0
2024-01-01,24.3,21.1,27.5,0.0,,49.0,17.5,,1013.2,,87582,-34.5667,-58.4167,6.0
2024-01-01,25.2,22.8,28.6,2.2,,53.0,9.5,,1013.0,,87585,-34.5833,-58.4833,25.0
2024-01-01,22.5,17.3,26.7,1.5,,76.0,8.3,,1014.2,,87593,-34.9667,-57.9,21.0
2024-01-01,21.7,19.3,26.1,3.7,,53.0,17.6,,1014.4,,87596,-35.3667,-57.2833,16.0
2024-01-01,20.5,14.7,27.2,0.3,,27.0,9.9,24.1,1012.9,,87623,-36.5667,-64.2667,190.0
2024-01-01,20.3,16.6,24.9,7.8,,56.0,10.0,,1013.6,,87637,-37.4333,-61.8833,233.0
2024-01-01,19.8,17.0,23.8,6.0,,78.0,12.1,,1013.3,,87639,-36.25,-61.1,94.0
2024-01-01,20.1,17.0,25.1,5.5,,52.0,6.9,,1013.8,,87640,-36.2,-61.0667,94.0
2024-01-01,19.8,16.5,26.2,2.0,,56.0,9.4,,1014.6,,87641,-36.8333,-59.8833,146.0
2024-01-01,20.2,17.0,24.5,0.4,,75.0,11.2,,1014.1,,87642,-36.75,-59.8333,132.0
2024-01-01,20.9,15.8,25.6,0.0,,68.0,11.5,,1014.0,,87643,-36.8833,-60.2167,165.0
2024-01-01,20.9,14.9,27.0,0.0,,77.0,9.9,,1014.4,,87645,-37.2333,-59.25,175.0
2024-01-01,21.7,18.1,25.7,0.0,,37.0,7.7,,1014.1,,87648,-36.35,-57.7333,10.0
2024-01-01,20.4,17.0,24.5,0.3,,21.0,14.6,,1015.0,,87663,-37.2333,-57.0333,7.0
2024-01-01,22.3,14.3,25.0,4.1,,50.0,12.2,,1013.4,,87679,-37.6,-62.3833,304.0
2024-01-01,21.7,16.6,31.8,1.2,,8.0,15.3,,1013.7,,87688,-38.3333,-60.25,115.0
2024-01-01,21.1,16.8,29.7,0.0,,19.0,11.0,,1015.2,,87692,-37.9333,-57.5833,18.0
2024-01-01,28.2,22.0,35.1,0.0,,268.0,13.8,,1009.9,,87715,-38.95,-68.1333,270.0
2024-01-01,25.5,17.8,33.1,0.0,,8.0,13.3,,1011.0,,87736,-39.0167,-64.0833,79.0
2024-01-01,23.7,17.4,32.3,0.0,,14.0,19.1,,1013.3,,87750,-38.7333,-62.1667,75.0
2024-01-01,20.2,11.9,29.2,0.0,,254.0,15.7,,1012.9,,87761,-40.0833,-71.1333,779.0
2024-01-01,18.0,7.0,28.0,0.0,,292.0,16.0,,1016.8,,87765,-41.15,-71.1667,845.0
2024-01-01,23.8,11.8,32.2,0.0,,267.0,10.7,,1012.0,,87774,-41.25,-68.7333,888.0
2024-01-01,22.7,17.0,27.7,0.0,,191.0,19.3,,1011.2,,87784,-40.7833,-65.1,20.0
2024-01-01,26.2,20.3,33.8,1.1,,341.0,18.2,,1010.9,,87791,-40.85,-63.0167,6.0
2024-01-01,20.1,9.8,30.9,0.0,,320.0,6.9,,1015.8,,87800,-41.9667,-71.5167,337.0
2024-01-01,18.3,9.9,23.1,0.0,,210.0,17.1,,1014.4,,87803,-42.9333,-71.15,789.0
2024-01-01,22.1,14.6,31.7,0.0,,229.0,18.7,,1011.6,,87814,-43.8167,-68.8833,460.0
2024-01-01,20.0,15.9,24.6,0.0,,112.0,16.8,,1011.3,,87823,-42.7333,-65.0667,136.0
2024-01-01,20.0,16.1,33.4,0.0,,122.0,17.8,,1013.2,,87828,-43.2,-65.2667,39.0
2024-01-01,18.2,13.3,23.8,,,104.0,21.8,,1012.1,,87839,-46.5167,-63.6333,0.0
2024-01-01,21.2,13.4,26.1,0.0,,286.0,29.6,,1012.7,,87852,-46.5167,-71.0167,429.0
2024-01-01,18.3,12.4,26.5,0.0,,105.0,11.1,,1013.4,,87860,-45.7833,-67.5,58.0
2024-01-01,21.6,13.5,28.9,0.0,,262.0,15.5,,1010.6,,87880,-48.7833,-70.1667,358.0
2024-01-01,20.8,12.1,27.0,0.0,,12.0,25.4,,1012.9,,87896,-47.7333,-65.9167,81.0
2024-01-01,14.6,9.0,19.3,,,296.0,25.9,,1011.4,,87903,-50.3333,-72.3,223.0
2024-01-01,16.1,10.5,23.9,0.0,,292.0,11.8,,1011.7,,87904,-50.2667,-72.05,199.0
2024-01-01,13.0,7.9,24.7,0.0,,14.0,19.3,,1012.7,,87909,-49.3167,-67.75,58.0
2024-01-01,19.8,12.6,28.7,0.0,,36.0,19.7,,1010.5,,87912,-50.0167,-68.5667,113.0
2024-01-01,11.2,7.6,21.6,0.3,,320.0,13.2,,1010.8,,87925,-51.6167,-69.2833,20.0
2024-01-01,13.7,7.5,21.6,2.0,,285.0,22.4,,1008.6,,87934,-53.8,-67.75,13.0
2024-01-01,5.4,4.0,10.0,4.1,,121.0,13.2,,1006.9,,87938,-54.8,-68.3167,16.0
2024-01-01,8.6,3.6,14.3,0.0,,226.0,19.6,,1010.1,,88889,-51.8167,-58.45,74.0
2024-01-01,8.4,6.2,10.0,0.0,,231.0,28.9,,1010.2,,88891,-51.6833,-57.7667,23.0
2024-01-01,2.0,-1.6,4.9,2.1,,48.0,6.7,,973.1,,88903,-54.2667,-36.5,3.0
2024-01-01,19.5,15.7,25.4,0.0,,104.0,16.9,,1011.6,,97789,-42.77,-65.1,136.0
2024-01-01,26.5,23.5,31.0,0.0,,343.0,11.2,,1012.2,,MPPA0,8.9147,-79.5997,7.0
2024-01-01,23.5,18.1,28.0,5.7,,31.0,6.5,,1011.7,,SACT0,-30.3667,-66.3,457.0
2024-01-01,23.2,19.6,27.3,6.8,,64.0,11.8,,1013.2,,SADO0,-34.5344,-58.6717,24.0
2024-01-01,15.2,9.5,20.4,0.0,,309.0,14.5,,1010.3,,SAWT0,-51.6,-72.2167,273.0
2024-01-01,26.8,23.8,32.0,2.9,,75.0,10.5,,1010.8,,SBAU0,-21.1413,-50.4247,415.0
2024-01-01,21.2,19.5,24.2,8.2,,92.0,8.3,,1016.2,,SBAX0,-19.5632,-46.9604,999.0
2024-01-01,24.8,19.5,30.0,0.0,,48.0,14.1,,1013.7,,SBCA0,-25.0003,-53.5008,754.0
2024-01-01,23.9,21.4,28.0,4.8,,341.0,7.4,,1012.8,,SBCC0,-9.3333,-54.95,536.0
2024-01-01,24.8,19.1,30.0,1.1,,50.0,10.6,,1013.4,,SBCH0,-27.1342,-52.6566,650.0
2024-01-01,24.9,20.4,30.0,13.5,,348.0,4.3,,1014.1,,SBCJ0,-6.1167,-50.0,621.0
2024-01-01,20.5,13.5,27.7,0.9,,37.0,11.8,,1013.7,,SBCX0,-29.18,-51.18,754.0
2024-01-01,23.0,21.2,24.0,8.8,,170.0,9.8,,1015.3,,SBFS0,-22.0294,-41.07,3.0
